clube_nome_completo,apelido,posicao_nome,mando,adversario_nome,pontos_num,media_num,jogos_num,preco_num,variacao_num
Grêmio,Gabriel Grando,Goleiro,Casa,BOT,0.0,0.0,0,4.0,0.0
Grêmio,Dodi,Meia,Casa,BOT,-1.1,-1.1,1,4.52,-1.48
Grêmio,Wagner Leonardo,Zagueiro,Casa,BOT,3.9,3.9,1,6.28,0.28
Grêmio,Pavón,Atacante,Casa,BOT,2.9,2.9,1,5.93,-0.07
Internacional,Bruno Henrique,Meia,Fora,FLA,2.2,2.2,1,5.68,-0.32
Grêmio,Amuzu,Atacante,Casa,BOT,1.7,1.7,1,5.51,-0.49
Grêmio,Villasanti,Meia,Casa,BOT,0.0,0.0,0,7.0,0.0
Grêmio,André,Atacante,Casa,BOT,-1.0,-1.0,1,2.92,-1.08
Grêmio,Monsalve,Meia,Casa,BOT,0.0,0.0,0,5.0,0.0
Internacional,Mercado,Zagueiro,Fora,FLA,0.0,0.0,0,5.0,0.0
Grêmio,Riquelme,Meia,Casa,BOT,0.0,0.0,0,4.0,0.0
Grêmio,Aravena,Atacante,Casa,BOT,0.0,0.0,0,4.0,0.0
Internacional,Juninho,Zagueiro,Fora,FLA,0.0,0.0,0,5.0,0.0
Internacional,Ronaldo,Meia,Fora,FLA,0.2,0.2,1,2.52,-0.48
Grêmio,Ronald,Meia,Casa,BOT,0.0,0.0,0,3.0,0.0
Grêmio,Thiago Beltrame,Goleiro,Casa,BOT,0.0,0.0,0,2.0,0.0
Internacional,Carbonero,Atacante,Fora,FLA,0.5,0.5,1,7.54,-1.46
Internacional,Aguirre,Lateral,Fora,FLA,2.7,2.7,1,5.04,0.04
Grêmio,Viery,Zagueiro,Casa,BOT,0.0,0.0,0,3.0,0.0
Internacional,Victor Gabriel,Zagueiro,Fora,FLA,3.0,3.0,1,4.32,0.32
Internacional,Bruno Tabata,Meia,Fora,FLA,0.5,0.5,1,4.27,-0.73
Internacional,Vitinho,Atacante,Fora,FLA,1.9,1.9,1,6.39,-0.61
Internacional,Alan Benítez,Lateral,Fora,FLA,0.0,0.0,0,4.0,0.0
Internacional,Paulo Pezzolano,Técnico,Fora,FLA,2.26,2.26,1,5.7,-0.3
Internacional,Bruno Gomes,Meia,Fora,FLA,5.1,5.1,1,6.7,0.7
Internacional,Richard,Meia,Fora,FLA,0.0,0.0,0,4.0,0.0
Remo,Ivan,Goleiro,Casa,MIR,0.0,0.0,0,4.0,0.0
Palmeiras,Felipe Anderson,Meia,Casa,VIT,0.0,0.0,0,9.0,0.0
Palmeiras,Gustavo Gómez,Zagueiro,Casa,VIT,1.9,1.9,1,11.3,-1.7
Palmeiras,Marcelo Lomba,Goleiro,Casa,VIT,0.0,0.0,0,4.0,0.0
Internacional,Anthoni,Goleiro,Fora,FLA,0.0,0.0,0,3.0,0.0
Internacional,Thiago Maia,Meia,Fora,FLA,0.0,0.0,0,6.0,0.0
Palmeiras,Marlon Freitas,Meia,Casa,VIT,1.4,1.4,1,7.85,-1.15
Grêmio,Weverton,Goleiro,Casa,BOT,3.2,3.2,1,8.49,-0.51
Internacional,Alan Rodríguez,Meia,Fora,FLA,0.0,0.0,0,6.0,0.0
Internacional,Gustavo Prado,Meia,Fora,FLA,0.0,0.0,0,4.0,0.0
Internacional,Clayton Sampaio,Zagueiro,Fora,FLA,0.0,0.0,0,3.0,0.0
Palmeiras,Raphael Veiga,Meia,Casa,VIT,0.0,0.0,0,11.0,0.0
Palmeiras,Maurício,Meia,Casa,VIT,-0.8,-0.8,1,6.27,-1.73
Palmeiras,Piquerez,Lateral,Casa,VIT,5.3,5.3,1,10.04,0.04
Palmeiras,Murilo,Zagueiro,Casa,VIT,-0.9,-0.9,1,5.41,-1.59
Palmeiras,Abel Ferreira,Técnico,Casa,VIT,3.66,3.66,1,11.1,-0.9
Palmeiras,Lucas Evangelista,Meia,Casa,VIT,0.0,0.0,0,7.0,0.0
Internacional,Raykkonen,Atacante,Fora,FLA,0.5,0.5,1,2.63,-0.37
Vasco,Thiago Mendes,Meia,Casa,CHA,4.5,4.5,1,7.31,0.31
Palmeiras,Bruno Fuchs,Zagueiro,Casa,VIT,0.0,0.0,0,8.0,0.0
Palmeiras,Carlos Miguel,Goleiro,Casa,VIT,-0.7,-0.7,1,7.12,-1.88
Palmeiras,Flaco López,Atacante,Casa,VIT,16.1,16.1,1,18.74,2.74
Palmeiras,Khellven,Lateral,Casa,VIT,0.2,0.2,1,5.8,-1.2
Palmeiras,Paulinho,Atacante,Casa,VIT,0.0,0.0,0,15.0,0.0
Palmeiras,Allan,Meia,Casa,VIT,1.9,1.9,1,13.76,-2.24
Palmeiras,Bruno Rodrigues,Atacante,Casa,VIT,0.0,0.0,0,4.0,0.0
Mirassol,Alex Muralha,Goleiro,Fora,REM,0.0,0.0,0,3.0,0.0
Mirassol,Daniel Borges,Lateral,Fora,REM,0.0,0.0,0,4.0,0.0
Palmeiras,Emiliano Martínez,Meia,Casa,VIT,0.0,0.0,0,5.0,0.0
Palmeiras,Jefté,Lateral,Casa,VIT,0.0,0.0,0,4.0,0.0
Mirassol,André Luis,Atacante,Fora,REM,0.0,0.0,0,5.0,0.0
Palmeiras,Luighi,Atacante,Casa,VIT,0.0,0.0,1,3.27,-0.73
Palmeiras,Giay,Lateral,Casa,VIT,0.5,0.5,1,5.9,-1.1
Mirassol,João Victor,Zagueiro,Fora,REM,1.5,1.5,1,5.44,-0.56
Mirassol,Lucas Ramon,Lateral,Fora,REM,0.0,0.0,0,7.0,0.0
Palmeiras,Benedetti,Zagueiro,Casa,VIT,0.0,0.0,0,3.0,0.0
Palmeiras,Larson,Meia,Casa,VIT,0.0,0.0,0,3.0,0.0
Mirassol,Neto Moura,Meia,Fora,REM,0.5,0.5,1,4.27,-0.73
Mirassol,Alesson,Atacante,Fora,REM,9.7,9.7,1,9.13,2.13
Mirassol,Yuri Lara,Meia,Fora,REM,5.5,5.5,1,6.02,1.02
Mirassol,Thomazella,Goleiro,Fora,REM,0.0,0.0,0,2.0,0.0
Mirassol,Negueba,Atacante,Fora,REM,4.8,4.8,1,6.59,0.59
Mirassol,Shaylon,Meia,Fora,REM,0.0,0.0,0,5.0,0.0
Mirassol,Rafael Guanaes,Técnico,Fora,REM,4.8,4.8,1,6.59,0.59
Mirassol,Renato Marques,Atacante,Fora,REM,2.1,2.1,1,4.01,0.01
Santos,Gabriel,Atacante,Casa,SAO,0.0,0.0,0,9.0,0.0
Mirassol,Aldo Filho,Meia,Fora,REM,-0.6,-0.6,1,3.88,-1.12
Mirassol,Carlos Eduardo,Atacante,Fora,REM,0.0,0.0,0,5.0,0.0
Santos,Zé Rafael,Meia,Casa,SAO,7.9,7.9,1,8.5,1.5
