clube_nome_completo,apelido,posicao_nome,mando,adversario_nome,pontos_num,media_num,jogos_num,preco_num,variacao_num
Vitória,Felipe Cardoso,Meia,Casa,FLA,0.0,0.0,0,3.0,0.0
Vitória,Edenílson,Meia,Casa,FLA,0.0,0.0,0,3.0,0.0
Athlético-PR,Raul,Meia,Casa,SAN,0.0,0.0,0,4.0,0.0
Athlético-PR,Léo,Zagueiro,Casa,SAN,0.0,4.7,1,5.74,0.0
Athlético-PR,Renan Peixoto,Atacante,Casa,SAN,0.0,0.0,0,4.0,0.0
Athlético-PR,Jadson,Meia,Casa,SAN,0.0,0.5,1,5.08,0.0
Vitória,Paulo Roberto,Lateral,Casa,FLA,0.0,0.0,0,3.0,0.0
Athlético-PR,Belezi,Zagueiro,Casa,SAN,0.0,0.0,0,3.0,0.0
Vitória,Rúben Ismael,Meia,Casa,FLA,0.0,0.0,0,4.0,0.0
Athlético-PR,Esquivel,Lateral,Casa,SAN,0.0,0.0,0,4.0,0.0
Athlético-PR,Julimar,Atacante,Casa,SAN,0.0,0.8,1,3.55,0.0
Athlético-PR,Léo Derik,Lateral,Casa,SAN,0.0,10.0,1,5.14,0.0
Athlético-PR,Luiz Fernando,Atacante,Casa,SAN,0.0,-0.3,1,3.99,0.0
Athlético-PR,Mycael,Goleiro,Casa,SAN,0.0,0.0,0,5.0,0.0
Athlético-PR,Aguirre,Zagueiro,Casa,SAN,0.0,6.7,1,5.62,0.0
Athlético-PR,Benavídez,Lateral,Casa,SAN,0.0,9.2,1,6.5,0.0
Athlético-PR,Terán,Zagueiro,Casa,SAN,0.0,7.7,1,5.97,0.0
Athlético-PR,Isaac,Atacante,Casa,SAN,0.0,0.0,0,2.0,0.0
Athlético-PR,Felipe Chiqueti,Meia,Casa,SAN,0.0,0.0,0,1.0,0.0
Athlético-PR,Habraão,Zagueiro,Casa,SAN,0.0,0.0,0,3.0,0.0
Athlético-PR,Felipinho,Meia,Casa,SAN,0.0,0.0,0,4.0,0.0
Athlético-PR,Dudu,Meia,Casa,SAN,0.0,0.0,1,0.82,0.0
Athlético-PR,João Cruz,Meia,Casa,SAN,0.0,0.0,0,5.0,0.0
Athlético-PR,Renan Viana,Atacante,Casa,SAN,0.0,0.0,0,2.0,0.0
Athlético-PR,Batata,Lateral,Casa,SAN,0.0,0.0,0,1.0,0.0
Athlético-PR,Zapelli,Meia,Casa,SAN,0.0,2.5,1,5.79,0.0
Athlético-PR,Portilla,Meia,Casa,SAN,0.0,-1.4,1,3.6,0.0
Athlético-PR,Viveros,Atacante,Casa,SAN,0.0,10.2,1,9.3,0.0
Coritiba,Gabriel Leite,Goleiro,Fora,CHA,0.0,0.0,0,3.0,0.0
Athlético-PR,Alejandro García,Meia,Casa,SAN,0.0,0.0,0,4.0,0.0
Athlético-PR,Leozinho,Atacante,Casa,SAN,0.0,0.0,0,3.0,0.0
Athlético-PR,Matheus Soares,Goleiro,Casa,SAN,0.0,0.0,0,1.0,0.0
Coritiba,Willian Oliveira,Meia,Fora,CHA,1.4,4.65,2,6.24,-0.62
Coritiba,Rodrigo Moledo,Zagueiro,Fora,CHA,0.0,0.0,0,3.0,0.0
Athlético-PR,Carlos Eduardo,Goleiro,Casa,SAN,0.0,0.0,0,1.0,0.0
Coritiba,Maicon,Zagueiro,Fora,CHA,0.0,0.85,2,4.07,-0.62
Coritiba,Tinga,Lateral,Fora,CHA,3.2,4.1,2,5.89,0.05
Athlético-PR,Marcão,Zagueiro,Casa,SAN,0.0,0.0,0,3.0,0.0
Coritiba,Bruno Melo,Lateral,Fora,CHA,4.6,3.35,2,4.72,0.71
Coritiba,Jacy,Zagueiro,Fora,CHA,-1.3,0.35,2,2.37,-0.79
Athlético-PR,Élan Ricardo,Meia,Casa,SAN,0.0,0.0,0,3.0,0.0
Coritiba,Sebastián Gómez,Meia,Fora,CHA,1.2,1.6,2,3.76,-0.21
Coritiba,Lucas Ronier,Atacante,Fora,CHA,7.8,6.4,2,6.43,1.4
Coritiba,Fernando Seabra,Técnico,Fora,CHA,5.49,4.91,2,5.6,0.81
Coritiba,Vini Paulista,Meia,Fora,CHA,5.3,2.65,2,3.59,1.14
Coritiba,Fernando Sobral,Meia,Fora,CHA,3.0,3.0,1,5.32,0.32
Coritiba,Pedro Morisco,Goleiro,Fora,CHA,2.9,7.3,2,8.46,-0.55
Coritiba,Wallisson,Meia,Fora,CHA,0.0,4.2,1,3.93,0.0
Coritiba,Pedro Rocha,Atacante,Fora,CHA,0.4,1.6,2,5.92,-0.79
Coritiba,Felipe Guimarães,Lateral,Fora,CHA,0.0,0.0,0,1.0,0.0
Coritiba,Josué,Meia,Fora,CHA,0.0,-1.0,1,4.56,0.0
Coritiba,Pedro Rangel,Goleiro,Fora,CHA,0.0,0.0,0,3.0,0.0
Coritiba,Ruan Assis,Atacante,Fora,CHA,0.0,0.0,0,1.0,0.0
Coritiba,Tiago Cóser,Zagueiro,Fora,CHA,0.0,0.75,2,1.86,-0.3
Remo,Ygor Vinhas,Goleiro,Fora,CAM,0.0,0.0,0,3.0,0.0
Coritiba,Lavega,Atacante,Fora,CHA,10.3,5.9,2,5.38,2.4
Remo,Marcelo Rangel,Goleiro,Fora,CAM,3.2,3.2,2,4.65,0.26
Coritiba,João Almeida,Lateral,Fora,CHA,0.0,0.0,0,1.0,0.0
Coritiba,Matheus Dias,Meia,Fora,CHA,0.0,0.0,0,1.0,0.0
Coritiba,Jean Gabriel,Meia,Fora,CHA,0.0,0.0,0,2.0,0.0
Remo,Cantillo,Meia,Fora,CAM,0.0,0.0,0,5.0,0.0
Coritiba,Thiago Azaf,Atacante,Fora,CHA,0.0,0.0,0,1.0,0.0
Coritiba,Lucas Taverna,Lateral,Fora,CHA,0.0,0.0,0,1.0,0.0
Remo,Panagiotis,Meia,Fora,CAM,0.0,0.0,0,3.0,0.0
Remo,Klaus,Zagueiro,Fora,CAM,0.0,0.0,0,4.0,0.0
Coritiba,Benassi,Goleiro,Fora,CHA,0.0,0.0,0,1.0,0.0
Remo,Marcelinho,Lateral,Fora,CAM,0.0,0.0,1,2.45,0.0
Remo,Marrony,Atacante,Fora,CAM,0.0,0.0,0,4.0,0.0
Remo,Patrick de Paula,Meia,Fora,CAM,4.6,3.2,2,5.35,0.63
Remo,João Lucas,Lateral,Fora,CAM,2.2,2.2,2,4.81,-0.05
Remo,Kayky Almeida,Zagueiro,Fora,CAM,1.5,1.05,2,2.01,0.16
Remo,Diego Hernández,Meia,Fora,CAM,0.8,0.8,1,3.68,-0.32
Remo,Zé Ricardo,Meia,Fora,CAM,6.4,3.25,2,3.92,1.43
Remo,Eduardo Melo,Atacante,Fora,CAM,0.0,1.4,1,2.13,0.0
Remo,Jáderson,Meia,Fora,CAM,0.0,1.7,1,3.87,0.0
Remo,Sávio,Lateral,Fora,CAM,0.0,0.0,0,4.0,0.0
Remo,Giovanni Pavani,Meia,Fora,CAM,0.0,1.5,1,2.98,0.0
Remo,Carlinhos,Atacante,Fora,CAM,0.0,0.0,0,4.0,0.0
Remo,Yago Ferreira,Meia,Fora,CAM,0.0,0.0,0,2.0,0.0
Remo,João Pedro,Atacante,Fora,CAM,10.5,4.75,2,4.71,2.61
Remo,Marcos Alexandre,Goleiro,Fora,CAM,0.0,0.0,0,1.0,0.0
Remo,PH Gama,Meia,Fora,CAM,0.0,0.0,0,2.0,0.0
Remo,Tassano,Zagueiro,Fora,CAM,0.0,0.0,0,3.0,0.0
Remo,Nicolás Ferreira,Atacante,Fora,CAM,0.0,0.0,0,3.0,0.0
Corinthians,Matheus Pereira,Meia,Casa,RBB,0.0,-0.3,1,4.8,0.0
Remo,João Victor,Goleiro,Fora,CAM,0.0,0.0,0,1.0,0.0
